,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
5181,T5,South Asia (IDA & IBRD),"Labor force, total",2018,608713889.0,Aggregates,Aggregates,Aggregates,,
5182,T5,South Asia (IDA & IBRD),"Labor force, total",2017,599795845.0,Aggregates,Aggregates,Aggregates,,
5183,T5,South Asia (IDA & IBRD),"Labor force, total",2016,588022370.0,Aggregates,Aggregates,Aggregates,,
5184,ZG,Sub-Saharan Africa,"Labor force, total",2024,512194475.0,Aggregates,Aggregates,Aggregates,,
5185,ZG,Sub-Saharan Africa,"Labor force, total",2023,501784028.0,Aggregates,Aggregates,Aggregates,,
5186,ZG,Sub-Saharan Africa,"Labor force, total",2022,494481549.0,Aggregates,Aggregates,Aggregates,,
5187,ZG,Sub-Saharan Africa,"Labor force, total",2021,476317985.0,Aggregates,Aggregates,Aggregates,,
5188,ZG,Sub-Saharan Africa,"Labor force, total",2020,460180615.0,Aggregates,Aggregates,Aggregates,,
5189,ZG,Sub-Saharan Africa,"Labor force, total",2019,453972241.0,Aggregates,Aggregates,Aggregates,,
5190,ZG,Sub-Saharan Africa,"Labor force, total",2018,442242603.0,Aggregates,Aggregates,Aggregates,,
5191,ZG,Sub-Saharan Africa,"Labor force, total",2017,430809364.0,Aggregates,Aggregates,Aggregates,,
5192,ZG,Sub-Saharan Africa,"Labor force, total",2016,421306460.0,Aggregates,Aggregates,Aggregates,,
5193,ZF,Sub-Saharan Africa (excluding high income),"Labor force, total",2024,457094864.0,Aggregates,Aggregates,Aggregates,,
5194,ZF,Sub-Saharan Africa (excluding high income),"Labor force, total",2023,448364521.0,Aggregates,Aggregates,Aggregates,,
5195,ZF,Sub-Saharan Africa (excluding high income),"Labor force, total",2022,442717094.0,Aggregates,Aggregates,Aggregates,,
5196,ZF,Sub-Saharan Africa (excluding high income),"Labor force, total",2021,426354049.0,Aggregates,Aggregates,Aggregates,,
5197,ZF,Sub-Saharan Africa (excluding high income),"Labor force, total",2020,411041674.0,Aggregates,Aggregates,Aggregates,,
5198,ZF,Sub-Saharan Africa (excluding high income),"Labor force, total",2019,404983232.0,Aggregates,Aggregates,Aggregates,,
5199,ZF,Sub-Saharan Africa (excluding high income),"Labor force, total",2018,393850299.0,Aggregates,Aggregates,Aggregates,,
5200,ZF,Sub-Saharan Africa (excluding high income),"Labor force, total",2017,383069530.0,Aggregates,Aggregates,Aggregates,,
5201,ZF,Sub-Saharan Africa (excluding high income),"Labor force, total",2016,374282402.0,Aggregates,Aggregates,Aggregates,,
5202,T6,Sub-Saharan Africa (IDA & IBRD countries),"Labor force, total",2024,512194475.0,Aggregates,Aggregates,Aggregates,,
5203,T6,Sub-Saharan Africa (IDA & IBRD countries),"Labor force, total",2023,501784028.0,Aggregates,Aggregates,Aggregates,,
5204,T6,Sub-Saharan Africa (IDA & IBRD countries),"Labor force, total",2022,494481549.0,Aggregates,Aggregates,Aggregates,,
5205,T6,Sub-Saharan Africa (IDA & IBRD countries),"Labor force, total",2021,476317985.0,Aggregates,Aggregates,Aggregates,,
5206,T6,Sub-Saharan Africa (IDA & IBRD countries),"Labor force, total",2020,460180615.0,Aggregates,Aggregates,Aggregates,,
5207,T6,Sub-Saharan Africa (IDA & IBRD countries),"Labor force, total",2019,453972241.0,Aggregates,Aggregates,Aggregates,,
5208,T6,Sub-Saharan Africa (IDA & IBRD countries),"Labor force, total",2018,442242603.0,Aggregates,Aggregates,Aggregates,,
5209,T6,Sub-Saharan Africa (IDA & IBRD countries),"Labor force, total",2017,430809364.0,Aggregates,Aggregates,Aggregates,,
5210,T6,Sub-Saharan Africa (IDA & IBRD countries),"Labor force, total",2016,421306460.0,Aggregates,Aggregates,Aggregates,,
5211,XT,Upper middle income,"Labor force, total",2024,1404842761.0,Aggregates,Aggregates,Aggregates,,
5212,XT,Upper middle income,"Labor force, total",2023,1403232197.0,Aggregates,Aggregates,Aggregates,,
5213,XT,Upper middle income,"Labor force, total",2022,1387806416.0,Aggregates,Aggregates,Aggregates,,
5214,XT,Upper middle income,"Labor force, total",2021,1402984014.0,Aggregates,Aggregates,Aggregates,,
5215,XT,Upper middle income,"Labor force, total",2020,1367134382.0,Aggregates,Aggregates,Aggregates,,
5216,XT,Upper middle income,"Labor force, total",2019,1402639154.0,Aggregates,Aggregates,Aggregates,,
5217,XT,Upper middle income,"Labor force, total",2018,1394068999.0,Aggregates,Aggregates,Aggregates,,
5218,XT,Upper middle income,"Labor force, total",2017,1386007867.0,Aggregates,Aggregates,Aggregates,,
5219,XT,Upper middle income,"Labor force, total",2016,1378204362.0,Aggregates,Aggregates,Aggregates,,
5220,1W,World,"Labor force, total",2024,3697524627.0,Aggregates,Aggregates,Aggregates,,
5221,1W,World,"Labor force, total",2023,3657473761.0,Aggregates,Aggregates,Aggregates,,
5222,1W,World,"Labor force, total",2022,3599638706.0,Aggregates,Aggregates,Aggregates,,
5223,1W,World,"Labor force, total",2021,3556319593.0,Aggregates,Aggregates,Aggregates,,
5224,1W,World,"Labor force, total",2020,3473045948.0,Aggregates,Aggregates,Aggregates,,
5225,1W,World,"Labor force, total",2019,3509211723.0,Aggregates,Aggregates,Aggregates,,
5226,1W,World,"Labor force, total",2018,3472041781.0,Aggregates,Aggregates,Aggregates,,
5227,1W,World,"Labor force, total",2017,3435255416.0,Aggregates,Aggregates,Aggregates,,
5228,1W,World,"Labor force, total",2016,3400882046.0,Aggregates,Aggregates,Aggregates,,
5229,AF,Afghanistan,"Labor force, total",2024,9145340.0,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,69.1761,34.5228
5230,AF,Afghanistan,"Labor force, total",2023,8846502.0,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,69.1761,34.5228
5231,AF,Afghanistan,"Labor force, total",2022,8617545.0,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,69.1761,34.5228
5232,AF,Afghanistan,"Labor force, total",2021,9128262.0,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,69.1761,34.5228
5233,AF,Afghanistan,"Labor force, total",2020,9060510.0,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,69.1761,34.5228
5234,AF,Afghanistan,"Labor force, total",2019,9192643.0,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,69.1761,34.5228
5235,AF,Afghanistan,"Labor force, total",2018,9215046.0,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,69.1761,34.5228
5236,AF,Afghanistan,"Labor force, total",2017,9223903.0,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,69.1761,34.5228
5237,AF,Afghanistan,"Labor force, total",2016,8883595.0,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,69.1761,34.5228
5238,AL,Albania,"Labor force, total",2024,1265271.0,Europe & Central Asia,Upper middle income,IBRD,19.8172,41.3317
5239,AL,Albania,"Labor force, total",2023,1279356.0,Europe & Central Asia,Upper middle income,IBRD,19.8172,41.3317
5240,AL,Albania,"Labor force, total",2022,1261497.0,Europe & Central Asia,Upper middle income,IBRD,19.8172,41.3317
5241,AL,Albania,"Labor force, total",2021,1227911.0,Europe & Central Asia,Upper middle income,IBRD,19.8172,41.3317
5242,AL,Albania,"Labor force, total",2020,1238064.0,Europe & Central Asia,Upper middle income,IBRD,19.8172,41.3317
5243,AL,Albania,"Labor force, total",2019,1273761.0,Europe & Central Asia,Upper middle income,IBRD,19.8172,41.3317
5244,AL,Albania,"Labor force, total",2018,1267869.0,Europe & Central Asia,Upper middle income,IBRD,19.8172,41.3317
5245,AL,Albania,"Labor force, total",2017,1256406.0,Europe & Central Asia,Upper middle income,IBRD,19.8172,41.3317
5246,AL,Albania,"Labor force, total",2016,1254637.0,Europe & Central Asia,Upper middle income,IBRD,19.8172,41.3317
5247,DZ,Algeria,"Labor force, total",2024,13425069.0,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,3.05097,36.7397
5248,DZ,Algeria,"Labor force, total",2023,13290460.0,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,3.05097,36.7397
5249,DZ,Algeria,"Labor force, total",2022,13145205.0,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,3.05097,36.7397
5250,DZ,Algeria,"Labor force, total",2021,11881915.0,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,3.05097,36.7397
5251,DZ,Algeria,"Labor force, total",2020,11586994.0,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,3.05097,36.7397
5252,DZ,Algeria,"Labor force, total",2019,12673323.0,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,3.05097,36.7397
5253,DZ,Algeria,"Labor force, total",2018,12518797.0,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,3.05097,36.7397
5254,DZ,Algeria,"Labor force, total",2017,12361094.0,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,3.05097,36.7397
5255,DZ,Algeria,"Labor force, total",2016,12191778.0,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,3.05097,36.7397
5256,AS,American Samoa,"Labor force, total",2024,,East Asia & Pacific,High income,Not classified,-170.691,-14.2846
5257,AS,American Samoa,"Labor force, total",2023,,East Asia & Pacific,High income,Not classified,-170.691,-14.2846
5258,AS,American Samoa,"Labor force, total",2022,,East Asia & Pacific,High income,Not classified,-170.691,-14.2846
5259,AS,American Samoa,"Labor force, total",2021,,East Asia & Pacific,High income,Not classified,-170.691,-14.2846
5260,AS,American Samoa,"Labor force, total",2020,,East Asia & Pacific,High income,Not classified,-170.691,-14.2846
5261,AS,American Samoa,"Labor force, total",2019,,East Asia & Pacific,High income,Not classified,-170.691,-14.2846
5262,AS,American Samoa,"Labor force, total",2018,,East Asia & Pacific,High income,Not classified,-170.691,-14.2846
5263,AS,American Samoa,"Labor force, total",2017,,East Asia & Pacific,High income,Not classified,-170.691,-14.2846
5264,AS,American Samoa,"Labor force, total",2016,,East Asia & Pacific,High income,Not classified,-170.691,-14.2846
5265,AD,Andorra,"Labor force, total",2024,,Europe & Central Asia,High income,Not classified,1.5218,42.5075
5266,AD,Andorra,"Labor force, total",2023,,Europe & Central Asia,High income,Not classified,1.5218,42.5075
5267,AD,Andorra,"Labor force, total",2022,,Europe & Central Asia,High income,Not classified,1.5218,42.5075
5268,AD,Andorra,"Labor force, total",2021,,Europe & Central Asia,High income,Not classified,1.5218,42.5075
5269,AD,Andorra,"Labor force, total",2020,,Europe & Central Asia,High income,Not classified,1.5218,42.5075
5270,AD,Andorra,"Labor force, total",2019,,Europe & Central Asia,High income,Not classified,1.5218,42.5075
5271,AD,Andorra,"Labor force, total",2018,,Europe & Central Asia,High income,Not classified,1.5218,42.5075
5272,AD,Andorra,"Labor force, total",2017,,Europe & Central Asia,High income,Not classified,1.5218,42.5075
5273,AD,Andorra,"Labor force, total",2016,,Europe & Central Asia,High income,Not classified,1.5218,42.5075
5274,AO,Angola,"Labor force, total",2024,15787244.0,Sub-Saharan Africa ,Lower middle income,IBRD,13.242,-8.81155
5275,AO,Angola,"Labor force, total",2023,15255232.0,Sub-Saharan Africa ,Lower middle income,IBRD,13.242,-8.81155
5276,AO,Angola,"Labor force, total",2022,14812783.0,Sub-Saharan Africa ,Lower middle income,IBRD,13.242,-8.81155
5277,AO,Angola,"Labor force, total",2021,14529142.0,Sub-Saharan Africa ,Lower middle income,IBRD,13.242,-8.81155
5278,AO,Angola,"Labor force, total",2020,13484525.0,Sub-Saharan Africa ,Lower middle income,IBRD,13.242,-8.81155
5279,AO,Angola,"Labor force, total",2019,13331298.0,Sub-Saharan Africa ,Lower middle income,IBRD,13.242,-8.81155
5280,AO,Angola,"Labor force, total",2018,12917977.0,Sub-Saharan Africa ,Lower middle income,IBRD,13.242,-8.81155
5281,AO,Angola,"Labor force, total",2017,12515803.0,Sub-Saharan Africa ,Lower middle income,IBRD,13.242,-8.81155
5282,AO,Angola,"Labor force, total",2016,12119717.0,Sub-Saharan Africa ,Lower middle income,IBRD,13.242,-8.81155
5283,AG,Antigua and Barbuda,"Labor force, total",2024,,Latin America & Caribbean ,High income,IBRD,-61.8456,17.1175
5284,AG,Antigua and Barbuda,"Labor force, total",2023,,Latin America & Caribbean ,High income,IBRD,-61.8456,17.1175
5285,AG,Antigua and Barbuda,"Labor force, total",2022,,Latin America & Caribbean ,High income,IBRD,-61.8456,17.1175
5286,AG,Antigua and Barbuda,"Labor force, total",2021,,Latin America & Caribbean ,High income,IBRD,-61.8456,17.1175
5287,AG,Antigua and Barbuda,"Labor force, total",2020,,Latin America & Caribbean ,High income,IBRD,-61.8456,17.1175
5288,AG,Antigua and Barbuda,"Labor force, total",2019,,Latin America & Caribbean ,High income,IBRD,-61.8456,17.1175
5289,AG,Antigua and Barbuda,"Labor force, total",2018,,Latin America & Caribbean ,High income,IBRD,-61.8456,17.1175
5290,AG,Antigua and Barbuda,"Labor force, total",2017,,Latin America & Caribbean ,High income,IBRD,-61.8456,17.1175
5291,AG,Antigua and Barbuda,"Labor force, total",2016,,Latin America & Caribbean ,High income,IBRD,-61.8456,17.1175
5292,AR,Argentina,"Labor force, total",2024,22161435.0,Latin America & Caribbean ,Upper middle income,IBRD,-58.4173,-34.6118
5293,AR,Argentina,"Labor force, total",2023,22069879.0,Latin America & Caribbean ,Upper middle income,IBRD,-58.4173,-34.6118
5294,AR,Argentina,"Labor force, total",2022,21566906.0,Latin America & Caribbean ,Upper middle income,IBRD,-58.4173,-34.6118
5295,AR,Argentina,"Labor force, total",2021,20993886.0,Latin America & Caribbean ,Upper middle income,IBRD,-58.4173,-34.6118
5296,AR,Argentina,"Labor force, total",2020,19317784.0,Latin America & Caribbean ,Upper middle income,IBRD,-58.4173,-34.6118
5297,AR,Argentina,"Labor force, total",2019,20580300.0,Latin America & Caribbean ,Upper middle income,IBRD,-58.4173,-34.6118
5298,AR,Argentina,"Labor force, total",2018,20125838.0,Latin America & Caribbean ,Upper middle income,IBRD,-58.4173,-34.6118
5299,AR,Argentina,"Labor force, total",2017,19643677.0,Latin America & Caribbean ,Upper middle income,IBRD,-58.4173,-34.6118
5300,AR,Argentina,"Labor force, total",2016,19497873.0,Latin America & Caribbean ,Upper middle income,IBRD,-58.4173,-34.6118
5301,AM,Armenia,"Labor force, total",2024,1467933.0,Europe & Central Asia,Upper middle income,IBRD,44.509,40.1596
5302,AM,Armenia,"Labor force, total",2023,1430641.0,Europe & Central Asia,Upper middle income,IBRD,44.509,40.1596
5303,AM,Armenia,"Labor force, total",2022,1399516.0,Europe & Central Asia,Upper middle income,IBRD,44.509,40.1596
5304,AM,Armenia,"Labor force, total",2021,1467125.0,Europe & Central Asia,Upper middle income,IBRD,44.509,40.1596
5305,AM,Armenia,"Labor force, total",2020,1448279.0,Europe & Central Asia,Upper middle income,IBRD,44.509,40.1596
5306,AM,Armenia,"Labor force, total",2019,1387309.0,Europe & Central Asia,Upper middle income,IBRD,44.509,40.1596
5307,AM,Armenia,"Labor force, total",2018,1448464.0,Europe & Central Asia,Upper middle income,IBRD,44.509,40.1596
5308,AM,Armenia,"Labor force, total",2017,1456321.0,Europe & Central Asia,Upper middle income,IBRD,44.509,40.1596
5309,AM,Armenia,"Labor force, total",2016,1469687.0,Europe & Central Asia,Upper middle income,IBRD,44.509,40.1596
5310,AW,Aruba,"Labor force, total",2024,,Latin America & Caribbean ,High income,Not classified,-70.0167,12.5167
5311,AW,Aruba,"Labor force, total",2023,,Latin America & Caribbean ,High income,Not classified,-70.0167,12.5167
5312,AW,Aruba,"Labor force, total",2022,,Latin America & Caribbean ,High income,Not classified,-70.0167,12.5167
5313,AW,Aruba,"Labor force, total",2021,,Latin America & Caribbean ,High income,Not classified,-70.0167,12.5167
5314,AW,Aruba,"Labor force, total",2020,,Latin America & Caribbean ,High income,Not classified,-70.0167,12.5167
5315,AW,Aruba,"Labor force, total",2019,,Latin America & Caribbean ,High income,Not classified,-70.0167,12.5167
5316,AW,Aruba,"Labor force, total",2018,,Latin America & Caribbean ,High income,Not classified,-70.0167,12.5167
5317,AW,Aruba,"Labor force, total",2017,,Latin America & Caribbean ,High income,Not classified,-70.0167,12.5167
5318,AW,Aruba,"Labor force, total",2016,,Latin America & Caribbean ,High income,Not classified,-70.0167,12.5167
5319,AU,Australia,"Labor force, total",2024,14907959.0,East Asia & Pacific,High income,Not classified,149.129,-35.282
5320,AU,Australia,"Labor force, total",2023,14646578.0,East Asia & Pacific,High income,Not classified,149.129,-35.282
5321,AU,Australia,"Labor force, total",2022,14230223.0,East Asia & Pacific,High income,Not classified,149.129,-35.282
5322,AU,Australia,"Labor force, total",2021,13859964.0,East Asia & Pacific,High income,Not classified,149.129,-35.282
5323,AU,Australia,"Labor force, total",2020,13583584.0,East Asia & Pacific,High income,Not classified,149.129,-35.282
5324,AU,Australia,"Labor force, total",2019,13618789.0,East Asia & Pacific,High income,Not classified,149.129,-35.282
5325,AU,Australia,"Labor force, total",2018,13344850.0,East Asia & Pacific,High income,Not classified,149.129,-35.282
5326,AU,Australia,"Labor force, total",2017,13022869.0,East Asia & Pacific,High income,Not classified,149.129,-35.282
5327,AU,Australia,"Labor force, total",2016,12744765.0,East Asia & Pacific,High income,Not classified,149.129,-35.282
5328,AT,Austria,"Labor force, total",2024,4763195.0,Europe & Central Asia,High income,Not classified,16.3798,48.2201
5329,AT,Austria,"Labor force, total",2023,4762160.0,Europe & Central Asia,High income,Not classified,16.3798,48.2201
5330,AT,Austria,"Labor force, total",2022,4715201.0,Europe & Central Asia,High income,Not classified,16.3798,48.2201
5331,AT,Austria,"Labor force, total",2021,4650207.0,Europe & Central Asia,High income,Not classified,16.3798,48.2201
5332,AT,Austria,"Labor force, total",2020,4607777.0,Europe & Central Asia,High income,Not classified,16.3798,48.2201
5333,AT,Austria,"Labor force, total",2019,4627750.0,Europe & Central Asia,High income,Not classified,16.3798,48.2201
5334,AT,Austria,"Labor force, total",2018,4608423.0,Europe & Central Asia,High income,Not classified,16.3798,48.2201
5335,AT,Austria,"Labor force, total",2017,4567690.0,Europe & Central Asia,High income,Not classified,16.3798,48.2201
5336,AT,Austria,"Labor force, total",2016,4541001.0,Europe & Central Asia,High income,Not classified,16.3798,48.2201
5337,AZ,Azerbaijan,"Labor force, total",2024,5097655.0,Europe & Central Asia,Upper middle income,IBRD,49.8932,40.3834
5338,AZ,Azerbaijan,"Labor force, total",2023,5073676.0,Europe & Central Asia,Upper middle income,IBRD,49.8932,40.3834
5339,AZ,Azerbaijan,"Labor force, total",2022,5071753.0,Europe & Central Asia,Upper middle income,IBRD,49.8932,40.3834
5340,AZ,Azerbaijan,"Labor force, total",2021,4963081.0,Europe & Central Asia,Upper middle income,IBRD,49.8932,40.3834
5341,AZ,Azerbaijan,"Labor force, total",2020,5197914.0,Europe & Central Asia,Upper middle income,IBRD,49.8932,40.3834
5342,AZ,Azerbaijan,"Labor force, total",2019,4998924.0,Europe & Central Asia,Upper middle income,IBRD,49.8932,40.3834
5343,AZ,Azerbaijan,"Labor force, total",2018,4955866.0,Europe & Central Asia,Upper middle income,IBRD,49.8932,40.3834
5344,AZ,Azerbaijan,"Labor force, total",2017,4876185.0,Europe & Central Asia,Upper middle income,IBRD,49.8932,40.3834
5345,AZ,Azerbaijan,"Labor force, total",2016,4809412.0,Europe & Central Asia,Upper middle income,IBRD,49.8932,40.3834
5346,BS,"Bahamas, The","Labor force, total",2024,243754.0,Latin America & Caribbean ,High income,Not classified,-77.339,25.0661
5347,BS,"Bahamas, The","Labor force, total",2023,241834.0,Latin America & Caribbean ,High income,Not classified,-77.339,25.0661
5348,BS,"Bahamas, The","Labor force, total",2022,239500.0,Latin America & Caribbean ,High income,Not classified,-77.339,25.0661
5349,BS,"Bahamas, The","Labor force, total",2021,223263.0,Latin America & Caribbean ,High income,Not classified,-77.339,25.0661
5350,BS,"Bahamas, The","Labor force, total",2020,216992.0,Latin America & Caribbean ,High income,Not classified,-77.339,25.0661
5351,BS,"Bahamas, The","Labor force, total",2019,235355.0,Latin America & Caribbean ,High income,Not classified,-77.339,25.0661
5352,BS,"Bahamas, The","Labor force, total",2018,232799.0,Latin America & Caribbean ,High income,Not classified,-77.339,25.0661
5353,BS,"Bahamas, The","Labor force, total",2017,230010.0,Latin America & Caribbean ,High income,Not classified,-77.339,25.0661
5354,BS,"Bahamas, The","Labor force, total",2016,227165.0,Latin America & Caribbean ,High income,Not classified,-77.339,25.0661
5355,BH,Bahrain,"Labor force, total",2024,911274.0,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,50.5354,26.1921
5356,BH,Bahrain,"Labor force, total",2023,903224.0,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,50.5354,26.1921
5357,BH,Bahrain,"Labor force, total",2022,867174.0,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,50.5354,26.1921
5358,BH,Bahrain,"Labor force, total",2021,837039.0,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,50.5354,26.1921
5359,BH,Bahrain,"Labor force, total",2020,816393.0,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,50.5354,26.1921
5360,BH,Bahrain,"Labor force, total",2019,846623.0,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,50.5354,26.1921
5361,BH,Bahrain,"Labor force, total",2018,868320.0,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,50.5354,26.1921
5362,BH,Bahrain,"Labor force, total",2017,871711.0,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,50.5354,26.1921
5363,BH,Bahrain,"Labor force, total",2016,818900.0,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,50.5354,26.1921
5364,BD,Bangladesh,"Labor force, total",2024,73619393.0,South Asia,Lower middle income,IDA,90.4113,23.7055
5365,BD,Bangladesh,"Labor force, total",2023,74789575.0,South Asia,Lower middle income,IDA,90.4113,23.7055
5366,BD,Bangladesh,"Labor force, total",2022,74651451.0,South Asia,Lower middle income,IDA,90.4113,23.7055
5367,BD,Bangladesh,"Labor force, total",2021,72637932.0,South Asia,Lower middle income,IDA,90.4113,23.7055
5368,BD,Bangladesh,"Labor force, total",2020,70314500.0,South Asia,Lower middle income,IDA,90.4113,23.7055
5369,BD,Bangladesh,"Labor force, total",2019,69165404.0,South Asia,Lower middle income,IDA,90.4113,23.7055
5370,BD,Bangladesh,"Labor force, total",2018,67683856.0,South Asia,Lower middle income,IDA,90.4113,23.7055
5371,BD,Bangladesh,"Labor force, total",2017,66147765.0,South Asia,Lower middle income,IDA,90.4113,23.7055
5372,BD,Bangladesh,"Labor force, total",2016,62629015.0,South Asia,Lower middle income,IDA,90.4113,23.7055
5373,BB,Barbados,"Labor force, total",2024,151889.0,Latin America & Caribbean ,High income,IBRD,-59.6105,13.0935
5374,BB,Barbados,"Labor force, total",2023,151472.0,Latin America & Caribbean ,High income,IBRD,-59.6105,13.0935
5375,BB,Barbados,"Labor force, total",2022,151781.0,Latin America & Caribbean ,High income,IBRD,-59.6105,13.0935
5376,BB,Barbados,"Labor force, total",2021,144514.0,Latin America & Caribbean ,High income,IBRD,-59.6105,13.0935
5377,BB,Barbados,"Labor force, total",2020,145656.0,Latin America & Caribbean ,High income,IBRD,-59.6105,13.0935
5378,BB,Barbados,"Labor force, total",2019,149274.0,Latin America & Caribbean ,High income,IBRD,-59.6105,13.0935
5379,BB,Barbados,"Labor force, total",2018,150452.0,Latin America & Caribbean ,High income,IBRD,-59.6105,13.0935
5380,BB,Barbados,"Labor force, total",2017,150789.0,Latin America & Caribbean ,High income,IBRD,-59.6105,13.0935
5381,BB,Barbados,"Labor force, total",2016,149786.0,Latin America & Caribbean ,High income,IBRD,-59.6105,13.0935
5382,BY,Belarus,"Labor force, total",2024,4835456.0,Europe & Central Asia,Upper middle income,IBRD,27.5766,53.9678
5383,BY,Belarus,"Labor force, total",2023,4861854.0,Europe & Central Asia,Upper middle income,IBRD,27.5766,53.9678
5384,BY,Belarus,"Labor force, total",2022,4907541.0,Europe & Central Asia,Upper middle income,IBRD,27.5766,53.9678
5385,BY,Belarus,"Labor force, total",2021,4938726.0,Europe & Central Asia,Upper middle income,IBRD,27.5766,53.9678
5386,BY,Belarus,"Labor force, total",2020,4982156.0,Europe & Central Asia,Upper middle income,IBRD,27.5766,53.9678
5387,BY,Belarus,"Labor force, total",2019,5025008.0,Europe & Central Asia,Upper middle income,IBRD,27.5766,53.9678
5388,BY,Belarus,"Labor force, total",2018,5054114.0,Europe & Central Asia,Upper middle income,IBRD,27.5766,53.9678
5389,BY,Belarus,"Labor force, total",2017,5079681.0,Europe & Central Asia,Upper middle income,IBRD,27.5766,53.9678
5390,BY,Belarus,"Labor force, total",2016,5092675.0,Europe & Central Asia,Upper middle income,IBRD,27.5766,53.9678
5391,BE,Belgium,"Labor force, total",2024,5432908.0,Europe & Central Asia,High income,Not classified,4.36761,50.8371
5392,BE,Belgium,"Labor force, total",2023,5365023.0,Europe & Central Asia,High income,Not classified,4.36761,50.8371
5393,BE,Belgium,"Labor force, total",2022,5320892.0,Europe & Central Asia,High income,Not classified,4.36761,50.8371
5394,BE,Belgium,"Labor force, total",2021,5217415.0,Europe & Central Asia,High income,Not classified,4.36761,50.8371
5395,BE,Belgium,"Labor force, total",2020,5124712.0,Europe & Central Asia,High income,Not classified,4.36761,50.8371
5396,BE,Belgium,"Labor force, total",2019,5146209.0,Europe & Central Asia,High income,Not classified,4.36761,50.8371
5397,BE,Belgium,"Labor force, total",2018,5093485.0,Europe & Central Asia,High income,Not classified,4.36761,50.8371
5398,BE,Belgium,"Labor force, total",2017,5037325.0,Europe & Central Asia,High income,Not classified,4.36761,50.8371
5399,BE,Belgium,"Labor force, total",2016,5001167.0,Europe & Central Asia,High income,Not classified,4.36761,50.8371
5400,BZ,Belize,"Labor force, total",2024,174087.0,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
5401,BZ,Belize,"Labor force, total",2023,172940.0,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
5402,BZ,Belize,"Labor force, total",2022,170023.0,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
5403,BZ,Belize,"Labor force, total",2021,171060.0,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
5404,BZ,Belize,"Labor force, total",2020,151949.0,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
5405,BZ,Belize,"Labor force, total",2019,189886.0,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
5406,BZ,Belize,"Labor force, total",2018,179388.0,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
5407,BZ,Belize,"Labor force, total",2017,166282.0,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
5408,BZ,Belize,"Labor force, total",2016,161442.0,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
5409,BJ,Benin,"Labor force, total",2024,6447181.0,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
5410,BJ,Benin,"Labor force, total",2023,6260192.0,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
5411,BJ,Benin,"Labor force, total",2022,6074872.0,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
5412,BJ,Benin,"Labor force, total",2021,5877845.0,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
5413,BJ,Benin,"Labor force, total",2020,5605006.0,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
5414,BJ,Benin,"Labor force, total",2019,5459336.0,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
